OBJECTID;cdestacao;ano;sguf;entidade;corpodagua;ambiente;nuecoli;medecoli;minecoli;maxecoli;devecoli;latitude;longitude
154;ITPITP480;2020;BA;INEMA;Itapicuru;1;2,000000000000000;635,000000000000000;170,000000000000000;1100,000000000000000;657,609306500000002;-11,064722000000000;-38,838332999999999
155;ITPITP500;2020;BA;INGÁ;Rio Itapicuru;1;7,000000000000000;2875,428571429999920;78,000000000000000;16000,000000000000000;5807,342446050000035;-11,025416999999999;-38,756500000000003
156;ITPITP600;2020;BA;INGÁ;Rio Itapicuru;1;7,000000000000000;592,142857139999933;20,000000000000000;2400,000000000000000;918,748501780000083;-11,097472000000000;-38,512582999999999
157;ITPITP700;2020;BA;INGÁ;Rio Itapicuru;1;7,000000000000000;432,571428569999966;45,000000000000000;1300,000000000000000;471,329275260000031;-11,321888999999999;-38,255000000000003
158;ITPITP800;2020;BA;INGÁ;Rio Itapicuru;1;7,000000000000000;321,857142860000010;40,000000000000000;1300,000000000000000;458,342095149999977;-11,688778000000001;-37,901778000000000
159;ITPITP840;2020;BA;INEMA;Itapicuru;1;2,000000000000000;204,000000000000000;78,000000000000000;330,000000000000000;178,190908860000008;-11,734722000000000;-37,803333000000002
160;ITPITP900;2020;BA;INGÁ;Rio Itapicuru;1;7,000000000000000;432,571428569999966;78,000000000000000;1300,000000000000000;416,404793900000016;-11,807639000000000;-37,631278000000002
161;ITPITR900;2020;BA;INEMA;Itariri;1;7,000000000000000;800,000000000000000;170,000000000000000;2400,000000000000000;834,425950379999904;-11,954166000000001;-37,666387999999998
162;ITPJCI050;2020;BA;INGÁ;Rio Jacurici;1;6,000000000000000;176,333333330000016;18,000000000000000;330,000000000000000;127,877545589999997;-10,651138999999999;-39,716110999999998
163;ITPLAS001;2020;BA;INEMA;Lagoa Antonio Teixeira Sobrinho;2;2,000000000000000;154,000000000000000;78,000000000000000;230,000000000000000;107,480230739999996;-11,187300000000000;-40,557499999999997
164;ITPPIR900;2020;BA;INEMA;Pirangi;1;7,000000000000000;841,714285710000013;62,000000000000000;3000,000000000000000;1056,658524830000033;-11,693333000000001;-37,570556000000003
165;ITPRFM900;2020;BA;INEMA;Salomé;1;3,000000000000000;953,333333329999959;330,000000000000000;2200,000000000000000;1079,645003379999935;-10,786109999999999;-40,283059999999999
166;ITPROU050;2020;BA;INGÁ;Rio do Ouro;1;5,000000000000000;3276,800000000000182;18,000000000000000;16000,000000000000000;7113,768002959999649;-11,164888999999999;-40,507306000000000
167;ITPRPD200;2020;BA;INEMA;das Pedras;1;4,000000000000000;310,000000000000000;110,000000000000000;640,000000000000000;239,304547939999992;-10,978330000000001;-40,370279999999994
168;ITPRQE980;2020;BA;INEMA;Una;1;7,000000000000000;1071,428571429999920;110,000000000000000;3500,000000000000000;1283,087793460000057;-11,083060000000000;-38,493060000000000
169;ITPSMB300;2020;BA;INEMA;Sambaíba;1;4,000000000000000;6225,000000000000000;1100,000000000000000;9200,000000000000000;3857,784338189999744;-10,822400000000000;-40,498199999999997
170;JQHJQH200;2020;BA;INGÁ;Rio Jequitinhonha;1;6,000000000000000;1199,666666670000041;18,000000000000000;5400,000000000000000;2086,054809119999845;-16,009083000000000;-39,921416999999998
171;JQHJQH500;2020;BA;INGÁ;Rio Jequitinhonha;1;6,000000000000000;37,000000000000000;18,000000000000000;130,000000000000000;45,567532300000003;-15,946999999999999;-39,558999999999997
172;JQHJQH525;2020;BA;INEMA;Jequitinhonha;1;6,000000000000000;1475,000000000000000;330,000000000000000;5400,000000000000000;1955,921777580000025;-16,043611000000002;-39,395278000000005
173;JQHJQH600;2020;BA;INGÁ;Rio Jequitinhonha;1;3,000000000000000;285,000000000000000;45,000000000000000;640,000000000000000;313,727588840000010;-15,872500000000000;-39,121582999999994
174;JQHJQH700;2020;BA;INGÁ;Rio Jequitinhonha;1;3,000000000000000;11466,666666670000268;9200,000000000000000;16000,000000000000000;3925,981830489999993;-15,838388999999999;-38,960000000000001
175;JQHLIM600;2020;BA;INEMA;Limoeiro;1;6,000000000000000;16000,000000000000000;16000,000000000000000;16000,000000000000000;0,000000000000000;-16,091000000000001;-39,605559999999997
176;LES-LEN-500;2020;BA;INGÁ;Lagoa Encantada;2;6,000000000000000;460,500000000000000;45,000000000000000;1300,000000000000000;491,354759819999970;-14,619806000000001;-39,141361000000003
177;LESALM150;2020;BA;INEMA;São Francisco;1;6,000000000000000;1341,333333329999959;78,000000000000000;2400,000000000000000;1033,434403660000044;-14,684721999999999;-39,450833000000003
178;LESALM200;2020;BA;INGÁ;Rio Almada;1;5,000000000000000;4099,600000000000364;68,000000000000000;16000,000000000000000;6721,791487389999929;-14,648472000000000;-39,344750000000005
179;LESALM300;2020;BA;INGÁ;Rio Almada;1;6,000000000000000;8293,333333329999732;230,000000000000000;16000,000000000000000;8451,266571739999563;-14,655139000000000;-39,189750000000004
180;LESBCO001;2020;BA;INEMA;São Francisco;1;5,000000000000000;6507,600000000000364;78,000000000000000;16000,000000000000000;8665,558193220000248;-14,931666999999999;-39,483611000000003
181;LESCOL200;2020;BA;INGÁ;Rio Colônia;1;6,000000000000000;13733,333333329999732;2400,000000000000000;16000,000000000000000;5552,176750309999989;-15,120333000000000;-40,071444000000000
182;LESCOL300;2020;BA;INGÁ;Rio Colônia;1;3,000000000000000;5573,333333330000642;230,000000000000000;16000,000000000000000;9030,693956350000008;-15,144166999999999;-39,723399999999998
183;LESIGP001;2020;BA;INEMA;Barragem do Iguapé;2;6,000000000000000;36,000000000000000;18,000000000000000;45,000000000000000;13,942740050000001;-14,746111000000001;-39,084444000000005
184;LESLEN500;2020;BA;INEMA;Lagoa Encantada;2;6,000000000000000;460,500000000000000;45,000000000000000;1300,000000000000000;491,354759819999970;-14,619806000000001;-39,141361000000003
185;LESMRM600;2020;BA;INEMA;Maruim;1;6,000000000000000;90,666666669999998;45,000000000000000;230,000000000000000;69,884666890000005;-15,174444000000001;-39,057777999999999
186;LESRCH700;2020;BA;INGÁ;Rio Cachoeira;1;6,000000000000000;16000,000000000000000;16000,000000000000000;16000,000000000000000;0,000000000000000;-14,788388999999999;-39,270028000000003
187;LESRCH800;2020;BA;INGÁ;Rio Cachoeira;1;6,000000000000000;291,333333330000016;68,000000000000000;460,000000000000000;131,585206869999979;-14,802444000000001;-39,152722000000004
188;LESRVE200;2020;BA;INEMA;Jucuruçu;1;6,000000000000000;3938,333333329999732;110,000000000000000;16000,000000000000000;6231,344691690000218;-15,373609999999999;-39,058330000000005
189;LESSLD100;2020;BA;INGÁ;Rio Salgado;1;4,000000000000000;1347,500000000000000;790,000000000000000;2200,000000000000000;605,825882579999984;-14,955472000000000;-39,949082999999995
190;LESSLD200;2020;BA;INGÁ;Rio Salgado;1;6,000000000000000;329,666666670000041;68,000000000000000;490,000000000000000;157,126276180000019;-14,904806000000001;-39,718667000000003
191;LESSLD400;2020;BA;INGÁ;Rio Salgado;1;6,000000000000000;1001,666666670000041;230,000000000000000;3500,000000000000000;1264,712088450000010;-14,874056000000001;-39,501916999999999
192;LESSLM500;2020;BA;INEMA;Salomé;1;6,000000000000000;458,000000000000000;18,000000000000000;790,000000000000000;315,924041499999987;-14,809444000000001;-39,650832999999999
193;LESSPE200;2020;BA;INEMA;São Pedro;1;5,000000000000000;282,000000000000000;130,000000000000000;640,000000000000000;205,839743489999989;-15,426687000000001;-39,330122000000003
194;LESTIJ800;2020;BA;INEMA;Tijuípe;1;6,000000000000000;524,666666670000041;68,000000000000000;2400,000000000000000;920,410053539999922;-14,399000000000001;-39,042940000000002
195;LESUNA100;2020;BA;INGÁ;Rio Una;1;6,000000000000000;6616,666666669999358;1300,000000000000000;16000,000000000000000;5361,498546739999256;-15,073221999999999;-39,326138999999998
196;LESUNA350;2020;BA;INEMA;Rio Paramirim;1;6,000000000000000;190,166666669999984;45,000000000000000;490,000000000000000;179,807026189999988;-15,283059999999999;-39,112499999999997
197;LESUNA400;2020;BA;INGÁ;Rio Una;1;6,000000000000000;6153,333333330000642;130,000000000000000;16000,000000000000000;5872,306758560000162;-15,297388999999999;-39,063693999999998
198;MCRLSC001;2020;BA;INEMA;Mucuri;1;4,000000000000000;4097,500000000000000;110,000000000000000;16000,000000000000000;7935,016803170000458;-17,895600000000002;-40,202500000000001
199;MCRMCR200;2020;BA;INEMA;Mucuri;1;4,000000000000000;254,500000000000000;20,000000000000000;790,000000000000000;360,390066460000014;-17,982500000000002;-40,012222000000001
200;MCRMCR400;2020;BA;INGÁ;Mucuri;1;5,000000000000000;657,600000000000023;18,000000000000000;1700,000000000000000;783,363772459999950;-18,099111000000001;-39,893222000000002
201;MRRCRC500;2020;BA;INEMA;Curaçá;1;6,000000000000000;517,666666670000041;45,000000000000000;2400,000000000000000;935,942875749999985;-9,581000000000000;-39,887779999999999
202;MRRCRC800;2020;BA;INGÁ;Curaçá;1;6,000000000000000;3253,000000000000000;18,000000000000000;16000,000000000000000;6307,786775089999537;-9,115278000000000;-39,937277999999999
203;MRRRSF700;2020;BA;INGÁ;Rio São Francisco;1;6,000000000000000;2021,333333329999959;78,000000000000000;9200,000000000000000;3542,836528360000102;-9,461583000000001;-40,553139000000002
204;MRRRSF730;2020;BA;INGÁ;Rio São Francisco;1;6,000000000000000;2491,000000000000000;78,000000000000000;9200,000000000000000;3520,959585109999807;-9,421417000000000;-40,474389000000002
205;MRRRSF750;2020;BA;INGÁ;Rio São Francisco;1;6,000000000000000;3406,333333329999732;18,000000000000000;16000,000000000000000;6227,199745200000507;-9,292861000000000;-40,316333000000000
206;MRRRSF780;2020;BA;INGÁ;Rio São Francisco;1;6,000000000000000;794,666666670000041;33,000000000000000;2400,000000000000000;1008,964155290000008;-9,093528000000001;-40,099778000000001
207;MRRRSF850;2020;BA;INGÁ;Rio São Francisco;1;6,000000000000000;4905,000000000000000;20,000000000000000;16000,000000000000000;6402,317549139999755;-8,989139000000000;-39,909500000000001
208;MRRRSF870;2020;BA;INGÁ;Rio São Francisco;1;6,000000000000000;1506,000000000000000;18,000000000000000;5400,000000000000000;2358,346539420000227;-8,626111000000000;-39,248055999999998
209;MRRRSF900;2020;BA;INGÁ;Rio São Francisco;1;6,000000000000000;726,666666670000041;20,000000000000000;2400,000000000000000;952,463472619999948;-8,719222000000000;-39,113556000000003
210;MRRRSF920;2020;BA;INEMA;São Francisco;2;6,000000000000000;324,000000000000000;18,000000000000000;1400,000000000000000;539,706586949999974;-8,839167000000000;-38,763055999999999
211;MRRRSF950;2020;BA;INGÁ;Rio São Francisco;1;6,000000000000000;67,333333329999988;18,000000000000000;270,000000000000000;99,859234260000008;-9,153499999999999;-38,306889000000005
212;MRRRSF980;2020;BA;INGÁ;Rio São Francisco;1;6,000000000000000;4521,666666669999358;330,000000000000000;16000,000000000000000;5881,089751620000243;-9,401111000000000;-38,235693999999995
213;MRRRSF990;2020;BA;INGÁ;Rio São Francisco;1;6,000000000000000;812,500000000000000;40,000000000000000;3500,000000000000000;1345,703347699999995;-9,419528000000000;-38,198833000000000
214;PIJALB050;2020;BA;INEMA;Alcobaça;1;5,000000000000000;4988,000000000000000;350,000000000000000;16000,000000000000000;6466,565549039999496;-17,251999999999999;-40,570310000000006
215;PIJALB200;2020;BA;INEMA;Alcobaça;1;6,000000000000000;4298,333333330000642;230,000000000000000;16000,000000000000000;6033,580749990000186;-17,373056000000002;-40,230750000000000
216;PIJALB230;2020;BA;INEMA;Alcobaça;1;6,000000000000000;12150,000000000000000;3500,000000000000000;16000,000000000000000;5994,580886099999589;-17,376999999999999;-40,215559999999996
217;PIJALB500;2020;BA;INGÁ;Alcobaça;1;6,000000000000000;3286,666666669999813;130,000000000000000;9200,000000000000000;4586,714147040000171;-17,513250000000003;-39,645667000000003
218;PIJALB700;2020;BA;INGÁ;Alcobaça;1;6,000000000000000;363,000000000000000;20,000000000000000;790,000000000000000;334,206522979999988;-17,505360999999997;-39,427361000000005
219;PIJALB900;2020;BA;INEMA;Alcobaça;1;6,000000000000000;1791,666666670000041;170,000000000000000;9200,000000000000000;3630,958092110000052;-17,533999999999999;-39,223610000000001
220;PIJJUC900;2020;BA;INEMA;Jucuruçu;1;6,000000000000000;3071,333333329999732;78,000000000000000;16000,000000000000000;6343,432088909999948;-17,310832999999999;-39,253333000000005
221;PIJJUN100;2020;BA;INEMA;Jucuruçu;1;4,000000000000000;1745,000000000000000;300,000000000000000;5400,000000000000000;2445,001704159999917;-16,845556000000002;-40,189500000000002
222;PIJJUN250;2020;BA;INGÁ;Jucuruçu-Braço Norte;1;4,000000000000000;8472,500000000000000;790,000000000000000;16000,000000000000000;8692,929598239999905;-16,838310000000000;-39,841339999999995
223;PIJJUN400;2020;BA;INGÁ;Jucuruçu-Braço Norte;1;6,000000000000000;2334,666666669999813;78,000000000000000;5400,000000000000000;2130,960972580000089;-17,045111000000002;-39,544499999999999
224;PIJJUS400;2020;BA;INGÁ;Jucuruçu-Braço Sul;1;6,000000000000000;8205,000000000000000;110,000000000000000;16000,000000000000000;8541,814210110000204;-17,247917000000001;-39,621417000000001
225;PIJPRP400;2020;BA;INGÁ;Peruípe;1;5,000000000000000;3352,000000000000000;130,000000000000000;16000,000000000000000;7070,927803340000537;-17,812694000000000;-39,787693999999995
226;PMIMRF800;2020;BA;INEMA;Morro do Fogo;1;3,000000000000000;2076,666666669999813;330,000000000000000;3500,000000000000000;1609,544449010000108;-13,396400000000000;-42,129700000000000
227;PMIPMI100;2020;BA;INEMA;Paramirim;1;6,000000000000000;1111,666666670000041;390,000000000000000;2400,000000000000000;740,470571100000029;-13,417999999999999;-42,144530000000003
228;PMIPMI200;2020;BA;INEMA;Paramirim;1;6,000000000000000;708,833333329999959;20,000000000000000;2300,000000000000000;989,017778740000040;-13,328056000000000;-42,288889000000005
229;PMIPMI700;2020;BA;INGÁ;Rio Paramirim;1;2,000000000000000;1995,000000000000000;490,000000000000000;3500,000000000000000;2128,391411369999787;-12,249400000000000;-42,764299999999999
230;PMIRSF350;2020;BA;INGÁ;Rio São Francisco;1;5,000000000000000;4470,000000000000000;140,000000000000000;16000,000000000000000;6675,013108600000123;-12,187194000000000;-43,222639000000001
231;PMIRSF450;2020;BA;INGÁ;Rio São Francisco;1;5,000000000000000;1119,599999999999909;18,000000000000000;2900,000000000000000;1341,156515850000005;-11,082111000000001;-43,121082999999999
232;PMIRSF470;2020;BA;INGÁ;Rio São Francisco;1;6,000000000000000;404,666666670000041;45,000000000000000;1300,000000000000000;468,197251880000010;-10,813333000000000;-42,726722000000002
233;PRDAGP100;2020;BA;INEMA;Água Preta;1;5,000000000000000;299,600000000000023;18,000000000000000;790,000000000000000;297,625267740000027;-15,430833000000000;-39,660833000000004
234;PRDBCA001;2020;BA;INEMA;Jacuípe;1;3,000000000000000;321,666666670000041;45,000000000000000;790,000000000000000;407,809187409999993;-14,901831999999999;-40,488301000000000
235;PRDCGR300;2020;BA;INEMA;Catolé Grande;1;6,000000000000000;6283,333333330000642;1700,000000000000000;16000,000000000000000;5487,592064529999334;-15,235833000000000;-40,248611000000004
236;PRDCGR400;2020;BA;INGÁ;Catolé Grande;1;6,000000000000000;13733,333333329999732;2400,000000000000000;16000,000000000000000;5552,176750309999989;-15,261444000000001;-40,237833000000002
237;PRDCGR600;2020;BA;INEMA;Catolé Grande;1;6,000000000000000;14233,333333329999732;5400,000000000000000;16000,000000000000000;4327,431878920000599;-15,261388000000000;-40,237776999999994
238;PRDCLB100;2020;BA;INGÁ;Córrego lagoa de Baixo;1;6,000000000000000;3698,333333329999732;170,000000000000000;16000,000000000000000;6155,515954550000060;-14,903330000000000;-40,870279999999994
239;PRDJUN500;2020;BA;INEMA;Córrego Jundiá;1;6,000000000000000;16000,000000000000000;16000,000000000000000;16000,000000000000000;0,000000000000000;-15,654000000000000;-40,045830000000002
240;PRDMAC900;2020;BA;INEMA;Macarani;1;6,000000000000000;11198,333333329999732;790,000000000000000;16000,000000000000000;7456,112704799999847;-15,564444000000000;-40,430833000000000
241;PRDMAJ500;2020;BA;INEMA;Manjerona;1;6,000000000000000;4328,000000000000000;78,000000000000000;16000,000000000000000;6014,161288159999458;-15,549721999999999;-40,447778000000000
242;PRDPAL700;2020;BA;INEMA;Córrego Palmeira;1;6,000000000000000;14233,333333329999732;5400,000000000000000;16000,000000000000000;4327,431878920000599;-15,614444000000001;-40,259166999999998
243;PRDPAN600;2020;BA;INEMA;Panelão;1;6,000000000000000;11650,000000000000000;2400,000000000000000;16000,000000000000000;6747,962655499999528;-15,426944000000001;-39,500278000000002
244;PRDPRD200;2020;BA;INGÁ;Rio Pardo;1;6,000000000000000;3423,333333329999732;230,000000000000000;16000,000000000000000;6210,551236940000308;-15,513138999999999;-41,237110999999999
245;PRDPRD300;2020;BA;INGÁ;Rio Pardo;1;6,000000000000000;7288,333333330000642;170,000000000000000;16000,000000000000000;7930,597497459999431;-15,275416999999999;-40,626389000000003
